Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
2509828463,"Jul 6, 2019, 6:11:54 PM",Afternoon Run,Run,"",2160,7.56,181.0,80,false,,activities/2665417696.fit.gz,81.64659881591797,,2160.0,2160.0,7566.7998046875,7.300000190734863,,,40.120399475097656,47.099998474121094,64.19999694824219,13.0,-0.003964687697589397,,,86.0,80.02571105957031,181.0,162.0,,,602.0,,,80.0,,,,,,,,,,,,,,,,7630.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513585899,"Jul 8, 2019, 1:44:31 AM",Night Run,Run,,1758,5.36,142.0,6,false,,activities/2669236135.fit.gz,81.64659881591797,,1758.0,1616.0,5362.7998046875,3.799999952316284,,,,,,0.0,0.0,,,82.0,79.34355163574219,142.0,132.0,,,343.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515821042,"Jul 8, 2019, 8:37:51 PM",Afternoon Run,Run,,3600,11.56,166.0,39,false,,activities/2671495173.fit.gz,81.64659881591797,,3600.0,3563.0,11559.2998046875,4.400000095367432,,,,160.39999389648438,188.1999969482422,16.899999618530273,-0.009516146965324879,,,84.0,78.8304214477539,166.0,144.0,,,846.0,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520451364,"Jul 10, 2019, 1:32:02 PM",Morning Run,Run,,1663,6.12,174.0,34,false,,activities/2676137475.fit.gz,81.64659881591797,,1663.0,1663.0,6127.7001953125,4.5,,,48.75749969482422,47.099998474121094,62.5,12.899999618530273,-0.00326386746019125,,,85.0,81.38768005371094,174.0,157.0,,,450.0,,,34.0,,,,,,,,,,,,,,,,6199.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524115168,"Jul 11, 2019, 6:27:17 PM",Afternoon Run,Run,,2585,8.23,173.0,65,false,,activities/2679879295.fit.gz,81.64659881591797,,2585.0,2574.0,8237.7998046875,4.5,,,43.52199935913086,47.099998474121094,77.19999694824219,14.600000381469727,0.05341231822967529,,,82.0,78.22200775146484,173.0,161.0,,,714.0,,,65.0,,,,,,,,,,,,,,,,8329.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524115479,"Jul 11, 2019, 7:16:40 PM",Afternoon Run,Run,,232,0.75,166.0,4,false,,activities/2679879768.fit.gz,81.64659881591797,,232.0,232.0,750.5999755859375,4.699999809265137,,,13.141180038452148,51.5,64.4000015258789,9.0,-0.8126831650733948,,,80.0,77.8133316040039,166.0,154.0,,,59.0,,,4.0,,,,,,,,,,,,,,,,751.2999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526553407,"Jul 12, 2019, 5:16:20 PM",Afternoon Run,Run,,2339,7.05,191.0,39,false,,activities/2682461799.fit.gz,81.64659881591797,,2339.0,2310.0,7055.2998046875,7.0,,,,28.799999237060547,77.4000015258789,21.5,-0.038269102573394775,,,83.0,75.35955810546875,191.0,153.0,,,568.0,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535357152,"Jul 15, 2019, 9:55:24 PM",Afternoon Run,Run,,2830,10.09,169.0,61,false,,activities/2691555358.fit.gz,81.64659881591797,,2830.0,2830.0,10098.2001953125,5.699999809265137,,,41.29719924926758,46.400001525878906,59.099998474121094,11.300000190734863,0.001980551052838564,,,83.0,80.71296691894531,169.0,157.0,,,746.0,,,61.0,,,,,,,,,,,,,,,,10155.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537943665,"Jul 16, 2019, 6:08:49 PM",Afternoon Run,Run,,1703,6.14,180.0,39,false,,activities/2694206012.fit.gz,81.64659881591797,,1703.0,1699.0,6140.7998046875,5.699999809265137,,,30.318700790405273,38.5,59.099998474121094,11.300000190734863,-0.14656071364879608,,,84.0,81.41218566894531,180.0,158.0,,,458.0,,,39.0,,,,,,,,,,,,,,,,6154.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537945786,"Jul 16, 2019, 6:41:56 PM",Afternoon Run,Run,,1429,5.14,176.0,42,false,,activities/2694208289.fit.gz,81.64659881591797,,1429.0,1429.0,5147.10009765625,4.699999809265137,,,17.79170036315918,42.70000076293945,59.0,12.800000190734863,0.16708438098430634,,,85.0,81.82029724121094,176.0,165.0,,,402.0,,,42.0,,,,,,,,,,,,,,,,5195.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
